0xD4DF5C79, serious
0x87A9E25C, a_weapons
0x8BA30CAE, getweaponmodel
0x97877619, useweaponmodel
0xA528E918, zm_challenges_tomb
0xAEB6A22B, reward_rise_and_grab
0xDA26566C, getweaponslistprimaries
0x2D04E7E8, givestartammo
0xCB53A41E, switchtoweapon
0xDF79D9D7, n_elem_prev
0xF48065FD, n_elem
0x41718F9, n_change_wall_time
0x62E0C521, f_progression_pct
0x26FCD3C8, a_element_enums
0x55F62409, is_chamber_occupied
0x19A40A5, cap_value
0x2EBD5084, lerpfloat
0xEA272F42, chamber_change_walls
0xB32BEFC9, n_z_spots_found
0x19925AFE, s_z_spot
0xFF5371A6, a_randomized
0xF5B0E4F3, a_z_spots
0x9DF04EF0, t_zombie_blood_dig
0x8F062E08, e_unique_player
0xE68EE88A, setcursorhint
0xD5EB00E3, sethintstring
0x43A18DD5, zm_powerup_zombie_blood
0xB14B6E1D, make_zombie_blood_entity
0x71D7943B, n_player
0x39402525, create_zombie_blood_dig_spot
0xD605959E, 0bogsarraykeys9ce42c98-f5cb-4220-80ec-210fcec87e22
0xD9DBE62C, 0bogsindexd6a96355-0a50-40c9-a2a8-5465f691d60c
0xDEEC1671, str_craftable
0xD7AFD8D7, n_loc_index
0x87DA21CB, a_alt_locations
0xD1AD01B9, s_original_pos
0xB48AC10C, a_randomized_craftables
0x929B8007, 0bogsarraykeys1eccdf36-db18-4e34-9cee-aa32fbbebf15
0x6CFC5C2F, 0bogsindex2f173ba9-2f51-47cb-a547-577155b962c7
0x6782A127, a_zone
0x72842580, m_shovel
0xBFA0F33F, s_pos
0x856CFF50, 0bogsarraykeys4959ee8b-9385-47a8-8598-17ab0792a197
0x8E5FF8BA, 0bogsindex1bd7c32e-0030-4d0f-9ba2-ac13f62ef737
0x3FD86715, s_shovel_pos
0x97B40F81, a_shovel_zone
0x8413E7FF, a_shovel_pos
0x98EF478D, init_shovel_player
0xF1C57A23, generate_shovel_unitrigger
0xBE16A666, get_player_perk_purchase_limit
0x90A38237, dig_powerups_tracking
0xAB43ECA6, dig_spots_init
0x50F16166, register
0xAA00B64D, a_dig_spots
0x8A806F20, 0bogsarraykeysf7933147-9a4d-4d19-b785-51c929691462
0x83A8A467, 0bogsindexb72d649b-df84-4a2a-b735-ec89e06d182e
0x9FD2C0E7, s_staff
0x37838C3F, n_active_mounds
0xD073C34B, 0bogsarraykeysd4dcab63-ad24-4c74-9f14-04d3f9e13c08
0x6AB5861E, 0bogsindexb5999a75-fadd-49de-97e7-2c3c8685a62c
0x49A9DDF8, s_dig_spot
0x8239193F, a_staff_spots
0xD426D15B, n_respawned
0xBBB1E95C, n_respawned_max
0xC95EEED7, weather_snow
0xAA00C190, weather_rain
0xCBE783, dug
0x270D6825, n_dig_spots_cur
0x59FF1FB1, n_dig_spots_max
0xB312418A, dig_spot_spawn
0xE435840D, ice_staff_pieces
0x1DF7B389, zone_substr
0x9EB94556, n_prize_roll
0x84FB2CDE, n_good_chance
0xFC09E4FF, n_helmet_roll
0xBCDA0488, s_staff_piece
0xB5843B10, dig_vars
0x906DACBA, show_ice_staff_piece
0x45218586, dig_reward_dialog
0x56CD0BC2, dig_up_zombie
0x1695340F, powerup_item
0x5B8972C7, a_rare_powerups
0x66BB8C3F, dig_get_rare_powerups
0x9094DD9B, dig_n_powerups_spawned
0x3F7B7FF2, dig_last_prize_rare
0x98CAA660, dig_n_zombie_bloods_spawned
0x637DE0, dig_set_powerup_spawned
0x8BDEA13C, movez
0x19127C3B, digger
0xF8C6B1D7, v_spawnang
0x728BF83A, spawn_buildkit_weapon_model
0x3674F451, weapon_trigger_update_prompt
0x52854313, tomb_spawn_trigger_radius
0x7D6F1859, cursor_hint
0x9E949228, cursor_hint_weapon
0x51A2A363, swap_weapon
0x4C2D3D7, w_grenade
0xD3A18B74, points
0xC13F73A1, sndee4music
0x10532E02, ee_mech_zombies_spawned
0xEF2B6BAB, ee_mech_zombies_alive
0x560A9669, ee_mechz_spawn
0x2F3CED1F, stage_completed
0xCA733EED, _cur_stage_name
0xBBCDFCC1, m_sole_fixed
0x4FB770CE, m_sole
0x1B8C5958, spawn_anim_model
0x49D97E38, last_robot
0x86C0BC98, random_number
0xBCEF09C7, three_robot_round
0x1062D05A, giant_robot_intro_walk
0x9A1BFDD4, n_robot_id
0x1F19848B, b_has_hatch
0x5D7886BF, str_sole_tag
0x6B3E045A, v_sole_angles
0xC2A14D5C, n_sole_origin
0xA4D81F61, gr_foot_hatch_closed
0x476C9A10, hatch_foot
0x8FF2374E, attach
0x90E5BBAA, clip_foot_left
0xA0A20AF9, clip_foot_right
0xD56716C0, trig_stomp_kill_left
0x629E162F, trig_stomp_kill_right
0xF264B734, giant_robot_think
0xF4123CA4, 0bogsarraykeys485e4186-b2fe-480b-aea8-5337402bf9ad
0x959D749E, 0bogsindexfff12d35-eaf3-4cb9-8241-af95d30ae26a
0xCB7F6458, miss_chance
0x882601FA, num_misses
0x37841EC8, ignore_used_positions
0xE3810AD2, 0bogsarraykeysc910a835-ef5b-4bdf-8341-a309d86a5529
0xA4AC999C, 0bogsindex6a2898f3-7a1d-48d7-ba7c-ebb4b42e990b
0x627C1840, best_pos
0x1FDB6A5A, best_dist
0x20D6379D, mechz_locations
0x2984B154, has_been_used
0xC923BDFA, used_cooldown
0xA755B8AE, jump_pos_used_cooldown
0xBA7C9D31, n_round_gap
0xFC89CCD0, mechz_spawning
0xD156CC35, 0bogsarraykeys56948452-07a4-486d-ad55-0bbecd0de00c
0x86D35B6E, 0bogsindexe74d4377-04c2-4fbd-b5bc-d0f99e0df6eb
0x192B8AD3, mech_start_round_num
0x771263FA, num_mechz_spawned
0x22125902, is_forever_solo_game
0x7F46321D, next_mechz_round
0xD9D8F8B3, mechz_should_drop_powerup
0x18C16E5B, is_mechz
0xB0B2114C, mechz_left_to_spawn
0x2E26F510, mechz_zombie_per_round
0x4534E4C4, mechz_max_round_fq_solo
0xCCFF5B86, mechz_min_round_fq_solo
0x7FDEEFC2, mechz_max_round_fq
0xBE18040, mechz_min_round_fq
0x24025DB6, enable_mechz_rounds
0x65EDA69A, no_widows_wine
0xDCF8ADF0, response_to_air_raid_siren_vo
0x362CFFF6, mechz_hint_vo
0xDA23ABD6, 0bogsarraykeysb81de5c8-b84e-4d82-9dd0-084407fca54a
0xEC0DD2F2, 0bogsindex990081bb-73ab-4641-9342-a5fa6ee36d1f
0xD37A39FD, n_offset_from_final
0x4686B585, ceiling_ring_update_position
0x7AB5176D, 0bogsarraykeys894c601b-4a75-464e-9aa3-a45fbad7cc4e
0x91825B6, 0bogsindex6f2b8e71-8c3a-4fa6-ab1d-94957e45c9b5
0x7895DA7F, m_chamber_disc
0xFCB7068, m_chamber_disc_fixed
0xC6A38E26, a_m_chamber_discs
0x21C3B202, 0bogsarraykeyse1050d41-7d73-4c6c-827a-ee69016421c2
0xC41983F8, 0bogsindex2eb7c49a-ab1b-4def-a494-bf96f8a4a3e7
0x5868C432, disc
0x7F582B31, prev_disc_pos
0xD8C2B9BD, discs
0xDADEA124, chamber_discs_move_all_to_position
0x506B336F, n_wait
0x3399164C, 0bogsarraykeys543dd019-d505-4107-83ac-fe20625b9bbc
0x47074AA4, 0bogsindexf1375572-7b9e-4ace-86b8-f989bbb62bce
0x8305C467, e_lever
0x8D50041, clockwise
0xD0A8B9F2, a_levers
0xF78A1A6C, bryce_cake_light_update
0x5E8E490A, trigger_stub
0x865B0A10, chamber_disc_trigger_run
0x60DE7457, chamber_disc_move_to_position
0x181054D5, v_start_origin
0xE7702BFB, v_start_angles
0x4808475, 0bogsarraykeys3498eae9-c4cf-4e75-ad06-d0ec7a4c5776
0x65EF3485, 0bogsindex17c2c086-39bc-471b-a105-29280a288689
0xC3FFA042, str_model_name
0x21F69925, e_tile
0x9A0023FC, n_total_tiles
0xA0E23061, a_unused_tiles
0x319AC602, 0bogsarraykeys603b8d1f-df52-4491-b9e7-1ba28af6ec20
0x160374CB, 0bogsindexeef19d49-1797-48f1-bfcb-1bf12ccecd66
0xB188E69D, a_original_positions
0x3D58A6CE, a_original_tiles
0x6271B605, sort_by_script_int
0x7E64F710, delete_all
0xEA0601A8, correct_tile
0xC7475FB2, ice_gem
0x2F1DFDF1, unsolved_tiles
0x9368BA0C, value
0xB9E732F6, n_flamethrower_id
0xB2F8099B, zombieless_waits
0x6AEDC0FA, time_between_flames
0x13022100, setturrettargetvec
0x7F3B24E0, tank_flamethrower_get_targets
0x1D54DBAD, flamethrower_damage_zombies
0x5B16DA3A, tank_flamethrower_cycle_targets
0x9DC8FC7D, prev_dist
0x45E2D162, desired_origin
0x61CC13FB, end_at_node
0x27DD898, max_dist
0xA7630BB3, desired_nodes
0xC3A32A15, ai_state
0x9DC899, entrance_nodes
0x815F3EA6, max_barrier_search_dist_override
0x6E266F55, should_skip_teardown
0xF5A4E044, zombie_setup_attack_properties
0xB4CB3503, getnode
0x156339B6, setgoalnode
0x8253E52E, start_inert
0x1BFA6F52, zombie_complete_emerging_into_playable_area
0xD6A291A9, dug_zombie_entered_playable
0x888947FC, zombie_assure_node
0x18E5A989, draw_line_ent_to_pos
0x1352119C, zombie_goto_entrance
0xA4DA442E, func_rise_fx
0x4F66586, zombie_rise_fx
0xF202BEDB, zombie_eye_glow
0x6ADD606B, weather_name
0xD78AB732, rounds_since_rain
0xC1B3FD9, rounds_since_snow
0x945C45A5, n_round_weather
0xEB51CF7B, force_weather
0x5D843B44, last_snow_round
0xC9B37D3B, last_rain_round
0x43F919C6, weather_vision
0x16D8620E, weather_fog
0xFF41015B, weather_manager
0xFDF9DAB3, rotate_skydome
0xC6592F0E, set_weather_to_player
0xCFDA4406, 0bogsarraykeys38117369-10a3-42b0-9497-3d52d1eff3d6
0x15C34539, 0bogsindexe29e5407-1973-4fc8-8745-1c5a4cb0be10
0xCCE2311D, spawn_raps
0xAD853D21, special_raps_spawn
0x83B5960F, b_in_active_zone
0xBCB6D0C9, v_trace_end
0xBD7C1855, bzm_worldpaused
0x8F10B21F, active_zones
0xC93C5341, wasp_add_to_spawn_pool
0xBADB16D8, 0bogsarraykeys81ce374b-e3eb-40b2-9c04-d8440dacff5f
0x1395D0C0, 0bogsindex031a4aff-ca69-46dc-accb-eb199a1d4cf6
0xEB8AA3D9, v_spawn
0x9D1E97B1, 0bogsarraykeysdd998261-518f-413c-b0b9-7d7fd0356fb1
0x6C61676D, 0bogsindexa93f7981-ae22-415f-9436-d90e86f21cf3
0x36941623, 0bogsarraykeysac7e2351-64ae-4d56-a1cc-a721f483a641
0x33B44CAF, 0bogsindexcc905807-95b8-4ff3-b179-a0f0c8c0a842
0xDC69B00D, 0bogsarraykeys589e0a99-8035-4ad4-af00-70567a9d931f
0x35D491E2, 0bogsindex42125eac-cae0-44b6-b4c6-e71a59614118
0x2E83114D, zod_cleanup
0x4C9C8550, e_ent
0x7297D7DC, parasite_drop_item
0xB1917DFA, a_code
0x852832CF, n_number
0xA3A90476, a_n_numbers
0x5ED96CF6, 0bogsarraykeysc4969603-5402-4c73-bd96-c907cf806293
0x86E2E49, 0bogsindex79b58615-0e92-47cc-9816-b7f572ab46cf
0xC2C38644, m_e_spawn_points
0x186E36E, e_target_player
0x6D8A5D8F, 0bogsarraykeysdd153845-0034-400f-9b04-a389f536db9d
0xD566DE86, 0bogsindexec543308-de0f-4ee6-8d09-a4b31d6a4c48
0x84F1BC44, is_in_defend_area
0x990FEEFB, beastmode
0xD38B3BF7, 0bogsarraykeys8a1667d3-2c39-405f-886b-3c3fe3116d30
0x309B168F, 0bogsindex0cfed399-5cb4-4f2b-99cb-cf8f1f492330
0x4773454D, 0bogsarraykeysa7b79530-fb2a-4934-b93f-bde238aa9510
0x7494819F, 0bogsindex783340ff-499c-4d5c-a9a5-66fd6312f483
0x8BCC28E7, 0bogsarraykeysffb9bcf5-30c1-4c0c-a47f-dd6ba32bc995
0x8C0A1556, 0bogsindex2b98a410-d052-4e93-96eb-631e12311fa7
0xA8563E07, params
0x3A212FD7, eattacker
0xE59527C1, getorigin
0xF5469E1, special_craftable_spawn
0x1F5D26ED, get_craftable_piece_model
0x38618A65, e_harvester
0xE78E30C4, str_item
0xADE2593C, 0bogsarraykeys1556f714-ba6b-4449-b663-05cdf1d47fe6
0xA51A2988, 0bogsindexc9ccdfa9-d5e4-47be-ab2b-703324f597e6
0x96B91C32, 0bogsarraykeys21e705ae-1540-438f-a383-4b450a38506e
0x31947BDC, v_nearest_navmesh_point
0xCF622A2D, n_cumulation
0x6CFBF8D6, harvested_in_round
0x8486AE6A, n_pod_level
0xE1C7A0C8, getanimlength
0xBFE21698, recordmapevent
0x6FA2F6CA, fungus_pods
0x378D7353, rewards
0xC5B0E858, item
0x17FCBFCA, do_not_consider
0xD82F154A, s_reward_forced
0x956D3C82, normalize_reward_chances
0x95315B60, a_wasp_priority_targets
0xB62BB1C5, ispointinnavvolume
0x568A16F7, bonus_points_amount
0x3F27646A, rocketshield
0xC94E27CD, create_bottle_unitrigger
0x5D8C3695, a_e_spawned
0x4042B27E, a_e_unspawned
0xD23318A4, n_pods
0xF64BB476, e_pod
0x7E8D0707, zone
0x7CF7B906, debug_pod_spawn_all
0x7DF5847C, rounds_since_upgrade
0x1E942F25, n_upgrade_odds
0x2EF0780F, zone_wait_till_enabled
0xCB4C560E, fungus_pod_upgrade
0x653C4928, upgrade_odds
0xB9336EB6, 0bogsarraykeysac5963a0-8938-4bac-bab0-a1849c199e46
0x35914D67, 0bogsindex5b33ee7b-bbca-42eb-8d3f-316e14790f12
0x134D595B, s_sprayer
0xEF0C3781, 0bogsarraykeys3fb9fcd1-0632-4556-80fd-dca6be67d3a3
0x6C198E9F, 0bogsindexc1ceaed6-4b9f-4aac-aeca-c299db8ba2fc
0x60B120EF, a_chosen
0x9E82592C, a_sprayers
0x9ECB1741, 0bogsarraykeysc6cf5702-d650-4c7a-95c1-05242de6a54d
0x92D85497, 0bogsindex96f9983c-289f-44b6-85f4-63aa8cca3126
0x194575A7, e_fungus_pod
0x99E7E50C, sprayers
0x1BA9C604, pod_sprayer_think
0xAB887F9D, fungus_pod_clip_init
0x25D26371, a_spawned_zones
0xA908275A, a_available
0x5A7AE7FD, 0bogsarraykeys3fcd6d51-2d5c-4bd0-9a52-42e89bd6b3d6
0x16E7C310, 0bogsindex1470dd1b-a864-4882-a274-d528f38b5247
0xF21C8375, 0bogsarraykeys138c2944-1a9f-4242-8976-7982115c0562
0xC8A27A86, 0bogsindex0a050f34-e96d-4a2e-85ac-905ceeef4eb7
0x11FB7A41, b_skip_pod
0x3B9E1BB8, n_rounds_since_spawn
0x5F89F77A, fungus_pod_think
0xE2B7E450, 0bogsarraykeysc43c0d09-9fd0-44f2-8b22-1cedf48f168b
0xC2627E80, 0bogsindex8f901e89-8f5a-471e-a62b-0c306d3ed088
0xD7D9D1B0, s_move
0xA269268E, probability
0x572B6F62, n_move_duration
0x86365A77, func
0xA466E982, str_script_noteworthy
0x1FB6A2E5, animation
0x566556D8, wpn_idgun
0x42517170, idgun
0xE4BE281F, str_wpnname
0x8E578893, zm_zod_util
0xD7E2A718, str_charname
0x995846E9, n_spawn_count
0x99288948, 0bogsarraykeys8059a450-9b7e-462c-9609-db9f67b131d0
0x3185A0CF, v_target
0xAAEFEDF3, ai_wasp
0xAB1F9EA1, spawned
0x3E32F05A, ai_raps
0xB15F9E1F, raps_spawners
0x5A37DE3A, raps_spawn_fx
0xBC0B7719, n_diff
0x16D4A623, active
0x91089B66, trig_stub
0x9040A059, n_char_index
0xBC9468EB, ai_defender
0x15954023, sword_quest
0xF996A5BC, weapons
0xFDDA19D8, sword_quest_2
0xEC0B278C, kills
0xA56D6832, v_trig
0x24D7985E, a_riders
0x4A4DE7B4, b_first_run
0x74FF4121, v_front
0x8518D16D, a_path_names
0xC2E30CF8, m_a_s_stations
0x5D231ABF, m_str_station
0xBD2282E4, b_left_path_active
0xD44A15EC, get_current_destination
0xACED8BE7, m_str_destination
0x5C586B0B, attachpath
0x91BF33AE, start_node
0x36E768E4, m_vh_train
0x971A908C, watch_players_on_train
0xD621A979, m_s_trigger
0x8F165EB7, open_doors
0xD2E12D33, run_switch
0x712DDCB, update_use_trigger
0x8C4965DE, enable_train_switches
0x65323906, m_b_free
0x8FE135E9, close_doors
0xC7D5CFE8, b_host_migration_force_player_respawn
0x492F3A52, move
0x835AA2F1, zm_train
0xBE4C98A3, get_players_on_train
0x6AC14E0C, str_zone_flag
0x6AE7EEAD, resumespeed
0xECE46550, m_b_facing_forward
